"IT Infrastructure to Support the Secondary Use of Routinely Acquired Clinical Imaging Data for Research","Neuroinformatics","","13","1","10.1007/s12021-014-9240-7","Kai Yan Eugene LeungFedde van der LijnHenri A. VroomanMiriam C. J. M. SturkenboomWiro J. Niessen","2015","http://link.springer.com/article/10.1007/s12021-014-9240-7","Article"
"Delphi Method to Explore Future Scenario Possibilities on Technology and HCI","Design, User Experience, and Usability: Design Discourse","","","","10.1007/978-3-319-20886-2_60","Adriano Bernardo RenziSydney Fernandes de Freitas","2015","http://link.springer.com/chapter/10.1007/978-3-319-20886-2_60","Chapter"
"Data Integration in the Human Brain Project","Data Integration in the Life Sciences","","","","10.1007/978-3-319-21843-4_3","Tassos VenetisVasilis Vassalos","2015","http://link.springer.com/chapter/10.1007/978-3-319-21843-4_3","Chapter"
"E-government Systems Design and Implementation in Developed and Developing Countries: Results from a Qualitative Analysis","Electronic Government","","","","10.1007/978-3-319-22479-4_4","Catherine G. MkudeMaria A. Wimmer","2015","http://link.springer.com/chapter/10.1007/978-3-319-22479-4_4","Chapter"
"Integration into the Business Organization","Asset Management for Infrastructure Systems","","","","10.1007/978-3-319-17879-0_4","Gerd BalzerChristian Schorn","2015","http://link.springer.com/chapter/10.1007/978-3-319-17879-0_4","Chapter"
"Inter-organizational Public e-Service Development: Emerging Lessons from an Inside-Out Perspective","Electronic Government","","","","10.1007/978-3-319-22479-4_14","Marie-Therese ChristianssonKarin AxelssonUlf Melin","2015","http://link.springer.com/chapter/10.1007/978-3-319-22479-4_14","Chapter"
"An intelligent agent tool for anti-corruption body (ombudsman) via decision support environment","CSI Transactions on ICT","","2","4","10.1007/s40012-015-0064-x","Praveen Ranjan Srivastava","2015","http://link.springer.com/article/10.1007/s40012-015-0064-x","Article"
"Towards Compliance Verification Between Global and Local Process Models","Graph Transformation","","","","10.1007/978-3-319-21145-9_14","Pieter M. KwantesPieter Van GorpJetty KleijnArend Rensink","2015","http://link.springer.com/chapter/10.1007/978-3-319-21145-9_14","Chapter"
"Blindcoin: Blinded, Accountable Mixes for Bitcoin","Financial Cryptography and Data Security","","","","10.1007/978-3-662-48051-9_9","Luke ValentaBrendan Rowan","2015","http://link.springer.com/chapter/10.1007/978-3-662-48051-9_9","Chapter"
"A Quantitative Methodology for Identifying Attributes Which Contribute to Performance for Officers at the Transportation Security Administration","Foundations of Augmented Cognition","","","","10.1007/978-3-319-20816-9_35","Glory EmmanuelRobert KittingerAnn Speed","2015","http://link.springer.com/chapter/10.1007/978-3-319-20816-9_35","Chapter"
"The Closer the Better: Effects of Developer-User Proximity for Mutual Learning","Human-Computer Interaction: Design and Evaluation","","","","10.1007/978-3-319-20901-2_2","Sturla BakkeTone Bratteteig","2015","http://link.springer.com/chapter/10.1007/978-3-319-20901-2_2","Chapter"
"SVI: A Simple Single-Nucleotide Human Variant Interpretation Tool for Clinical Use","Data Integration in the Life Sciences","","","","10.1007/978-3-319-21843-4_14","Paolo MissierEldarina WijayaRyan KirbyMichael Keogh","2015","http://link.springer.com/chapter/10.1007/978-3-319-21843-4_14","Chapter"
"Cultural Differences in Social Media: Trust and Authority","Roles, Trust, and Reputation in Social Media Knowledge Markets","","","","10.1007/978-3-319-05467-4_9","Mei Kobayashi","2015","http://link.springer.com/chapter/10.1007/978-3-319-05467-4_9","Chapter"
"Business Modelling: Understandable Patterns, Practices, and Tools","Behavior Modeling -- Foundations and Applications","","","","10.1007/978-3-319-21912-7_1","Haim Kilov","2015","http://link.springer.com/chapter/10.1007/978-3-319-21912-7_1","Chapter"
"The Role of Cloud Services in Malicious Software: Trends and Insights","Detection of Intrusions and Malware, and Vulnerability Assessment","","","","10.1007/978-3-319-20550-2_10","Xiao HanNizar KheirDavide Balzarotti","2015","http://link.springer.com/chapter/10.1007/978-3-319-20550-2_10","Chapter"
"Evaluating a Passive Social Media Citizensourcing Innovation","Electronic Government","","","","10.1007/978-3-319-22479-4_23","Euripidis LoukisYannis CharalabidisAggeliki Androutsopoulou","2015","http://link.springer.com/chapter/10.1007/978-3-319-22479-4_23","Chapter"
"Theoretical Support for Social Media Research. A Scientometric Analysis","Electronic Government","","","","10.1007/978-3-319-22479-4_5","Laura Alcaide MuñozManuel Pedro Rodríguez Bolívar","2015","http://link.springer.com/chapter/10.1007/978-3-319-22479-4_5","Chapter"
"A Serious-Game Framework to Improve Physician/Nurse Communication","Virtual, Augmented and Mixed Reality","","","","10.1007/978-3-319-21067-4_35","Marjorie ZielkeSusan HoustonMary Elizabeth ManciniGary HardeeLouann ColeDjakhangir ZakhidovUte FischerTimothy Lewis","2015","http://link.springer.com/chapter/10.1007/978-3-319-21067-4_35","Chapter"
"4P_VES: A Collusion-Resistant Accountable Virtual Economy System","Information and Communications Security","","","","10.1007/978-3-319-21966-0_5","Hong ZhangXiaolei DongZhenfu CaoJiachen Shen","2015","http://link.springer.com/chapter/10.1007/978-3-319-21966-0_5","Chapter"
"An Ontology of eGovernment","Electronic Government","","","","10.1007/978-3-319-22479-4_20","Arkalgud RamaprasadAurora Sánchez-OrtizThant Syn","2015","http://link.springer.com/chapter/10.1007/978-3-319-22479-4_20","Chapter"
"Progress Towards Resolving the Measurement Link Between ICT and Poverty Reduction","Impact of Information Society Research in the Global South","","","","10.1007/978-981-287-381-1_5","Julian May Ph.D.Kathleen Diga","2015","http://link.springer.com/chapter/10.1007/978-981-287-381-1_5","Chapter"
"Open Government Data Licensing Framework","Electronic Government and the Information Systems Perspective","","","","10.1007/978-3-319-22389-6_21","Martynas MockusMonica Palmirani","2015","http://link.springer.com/chapter/10.1007/978-3-319-22389-6_21","Chapter"
"VeriStream – A Framework for Verifiable Data Streaming","Financial Cryptography and Data Security","","","","10.1007/978-3-662-47854-7_34","Dominique SchöderMark Simkin","2015","http://link.springer.com/chapter/10.1007/978-3-662-47854-7_34","Chapter"
"A Provenance-Based Policy Control Framework for Cloud Services","Provenance and Annotation of Data and Processes","","","","10.1007/978-3-319-16462-5_10","Mufajjul AliLuc Moreau","2015","http://link.springer.com/chapter/10.1007/978-3-319-16462-5_10","Chapter"
"Methods for Determining the Role of Fatigue and Cognitive Load on Behavior Detection Officers (BDOs) Performance in the Field","Foundations of Augmented Cognition","","","","10.1007/978-3-319-20816-9_4","Robert KittingerJames Bender","2015","http://link.springer.com/chapter/10.1007/978-3-319-20816-9_4","Chapter"
"Introduction","Bayesian Networks in Educational Assessment","","","","10.1007/978-1-4939-2125-6_1","Russell G. AlmondRobert J. MislevyLinda S. SteinbergDuanli YanDavid M. Williamson","2015","http://link.springer.com/chapter/10.1007/978-1-4939-2125-6_1","Chapter"
"The Influence of Collaboration on Research Quality","Social Computing, Behavioral-Cultural Modeling, and Prediction","","","","10.1007/978-3-319-16268-3_12","Alla G. KhadkaMike Byers","2015","http://link.springer.com/chapter/10.1007/978-3-319-16268-3_12","Chapter"
"A Study of the Uses of Instant Messaging in the Government Offices","HCI in Business","","","","10.1007/978-3-319-20895-4_10","Rachael K. F. IpAkina K. W. Ho","2015","http://link.springer.com/chapter/10.1007/978-3-319-20895-4_10","Chapter"
"Agile Design Science Research","New Horizons in Design Science: Broadening the Research Agenda","","","","10.1007/978-3-319-18714-3_11","Kieran ConboyRob GleasureEoin Cullina","2015","http://link.springer.com/chapter/10.1007/978-3-319-18714-3_11","Chapter"
"Monitoring Internet Censorship with UBICA","Traffic Monitoring and Analysis","","","","10.1007/978-3-319-17172-2_10","Giuseppe AcetoAlessio BottaAntonio PescapèNick FeamsterM. Faheem AwanTahir AhmadSaad Qaisar","2015","http://link.springer.com/chapter/10.1007/978-3-319-17172-2_10","Chapter"
"Efficient Pseudorandom Functions via On-the-Fly Adaptation","Advances in Cryptology -- CRYPTO 2015","","","","10.1007/978-3-662-47989-6_16","Nico DöttlingDominique Schröder","2015","http://link.springer.com/chapter/10.1007/978-3-662-47989-6_16","Chapter"
"Cycle Atlanta and OneBusAway: Driving Innovation Through the Data Ecosystems of Civic Computing","Human-Computer Interaction: Users and Contexts","","","","10.1007/978-3-319-21006-3_32","Christopher A. Le DantecKari E. WatkinsRuss ClarkElizabeth Mynatt","2015","http://link.springer.com/chapter/10.1007/978-3-319-21006-3_32","Chapter"
"A Gamified Online Forum Inspiring Group Intelligence Distillation for Policy Making","Advances in Swarm and Computational Intelligence","","","","10.1007/978-3-319-20472-7_46","Shueh-Cheng HuI-Ching Chen","2015","http://link.springer.com/chapter/10.1007/978-3-319-20472-7_46","Chapter"
"Qualitative Methods of Validating Evacuation Behaviors","Proceedings of the International Conference on Social Modeling and Simulation, plus Econophysics Colloquium 2014","","","","10.1007/978-3-319-20591-5_21","Tomoichi Takahashi","2015","http://link.springer.com/chapter/10.1007/978-3-319-20591-5_21","Chapter"
"Controlling Complexity","Countdown to a Moon Launch","","","","10.1007/978-3-319-17792-2_2","Jonathan H. Ward","2015","http://link.springer.com/chapter/10.1007/978-3-319-17792-2_2","Chapter"
"Effects of the Robot’s Role on Human-Robot Interaction in an Educational Scenario","Biomimetic and Biohybrid Systems","","","","10.1007/978-3-319-22979-9_39","Maria BlancasVasiliki VouloutsiKlaudia GrechutaPaul F. M. J. Verschure","2015","http://link.springer.com/chapter/10.1007/978-3-319-22979-9_39","Chapter"
"Requirements, Tests, and Computerization","Countdown to a Moon Launch","","","","10.1007/978-3-319-17792-2_3","Jonathan H. Ward","2015","http://link.springer.com/chapter/10.1007/978-3-319-17792-2_3","Chapter"
"Joystick Interaction Strategies of Individuals with Dexterity Impairments: Observations from the Smart Voting Joystick Usability Evaluation","Universal Access in Human-Computer Interaction. Access to the Human Environment and Culture","","","","10.1007/978-3-319-20687-5_19","James E. JacksonJennifer IsmirleSarah J. SwierengaStephen R. BlosserGraham L. Pierce","2015","http://link.springer.com/chapter/10.1007/978-3-319-20687-5_19","Chapter"
"Social Interaction Design Patterns for Urban Media Architecture","Human-Computer Interaction – INTERACT 2015","","","","10.1007/978-3-319-22698-9_41","Luke HespanholPeter Dalsgaard","2015","http://link.springer.com/chapter/10.1007/978-3-319-22698-9_41","Chapter"
"Strategies for conducting situated studies of technology use in hospitals","Cognition, Technology & Work","","","","10.1007/s10111-014-0318-7","Ann BlandfordErik BerndtKen CatchpoleDominic FurnissAstrid MayerHelena MentisAisling Ann O’KaneTom OwenAtish RajkomarRebecca Randell","2014","http://link.springer.com/article/10.1007/s10111-014-0318-7","Article"
"A view-based monitoring for usage control in web services","Distributed and Parallel Databases","","","","10.1007/s10619-014-7169-3","Hassina MezianeSalima BenbernouMohand-Said HacidZaki MalikMike Papazoglou","2014","http://link.springer.com/article/10.1007/s10619-014-7169-3","Article"
"A Bayesian spatio‐temporal approach for real‐time detection of disease outbreaks: a case study","BMC Medical Informatics and Decision Making","","14","1","10.1186/s12911-014-0108-4","Jian ZouAlan F KarrGauri DattaJames LynchShaun Grannis","2014","http://link.springer.com/article/10.1186/s12911-014-0108-4","Article"
"A roadmap for privacy-enhanced secure data provenance","Journal of Intelligent Information Systems","","43","3","10.1007/s10844-014-0322-7","Elisa BertinoGabriel GhinitaMurat KantarciogluDang NguyenJae ParkRavi SandhuSalmin SultanaBhavani ThuraisinghamShouhuai Xu","2014","http://link.springer.com/article/10.1007/s10844-014-0322-7","Article"
"A review of attacks and security approaches in open multi-agent systems","Artificial Intelligence Review","","42","4","10.1007/s10462-012-9343-1","Shahriar BijaniDavid Robertson","2014","http://link.springer.com/article/10.1007/s10462-012-9343-1","Article"
"Teachers in a changing world: attitudes toward organizational change","Journal of Computers in Education","","1","4","10.1007/s40692-014-0014-x","Orit Avidov-UngarNoga Magen-Nagar","2014","http://link.springer.com/article/10.1007/s40692-014-0014-x","Article"
"Learning styles assessment and theoretical origin in an E-learning scenario: a survey","Artificial Intelligence Review","","42","4","10.1007/s10462-012-9344-0","L. Jegatha DeborahR. BaskaranA. Kannan","2014","http://link.springer.com/article/10.1007/s10462-012-9344-0","Article"
"GWATCH: a web platform for automated gene association discovery analysis","GigaScience","","3","1","10.1186/2047-217X-3-18","Anton SvitinSergey MalovNikolay CherkasovPaul GeertsMikhail RotkevichPavel DobryninAndrey ShevchenkoLi GuanJennifer TroyerSher HendricksonHolli Hutcheson DilksTaras K OleksykSharyne DonfieldEdward GompertsDouglas A JabsEfe Sezgin","2014","http://link.springer.com/article/10.1186/2047-217X-3-18","Article"
"A case study on propagating and updating provenance information using the CIDOC CRM","International Journal on Digital Libraries","","15","1","10.1007/s00799-014-0125-z","Christos StrubulisGiorgos FlourisYannis TzitzikasMartin Doerr","2014","http://link.springer.com/article/10.1007/s00799-014-0125-z","Article"
